18083,19.7
18095,21.5
18125,19.4
18131,21.7
18151,20.3
56021,26.1
56039,18.8
48407,21.2
48459,25.6
48473,23.6
48493,22.4
48219,22.9
48329,23.5
48299,26.7
48147,26.2
48041,19.7
48165,13.9
48179,26.0
48237,21.4
48035,23.7
48029,22.7
48023,21.5
48121,22.0
48167,23.6
48393,28.4
48463,20.6
48037,25.7
48263,21.4
48425,21.9
48199,24.1
48289,20.6
48351,24.4
48389,18.6
48453,17.2
48087,20.8
48143,22.8
48345,33.3
48083,28.2
48325,24.0
48213,25.1
48277,25.3
48267,23.9
48477,21.9
48429,26.3
48003,19.3
48177,15.1
48305,22.9
48505,15.6
48221,26.6
48269,19.0
48073,23.0
48119,23.7
48253,23.5
09015,21.2
09011,20.9
09007,16.9
12031,21.9
09013,17.4
09001,14.3
12133,23.2
12007,21.3
12009,21.8
12019,23.7
12067,20.3
12069,22.8
12089,21.5
12103,21.8
12105,20.9
12111,21.5
12043,20.4
12051,16.6
12061,20.4
12063,22.5
12109,19.9
12117,19.7
12005,25.1
12035,22.7
12045,20.8
12077,16.8
12097,22.0
12131,23.6
12039,21.1
12065,17.7
12083,21.9
12049,13.4
12093,19.3
12095,18.6
12041,18.3
12121,20.5
12001,17.2
12013,19.3
12015,24.0
12029,17.8
12085,22.6
12115,19.8
12081,21.0
12017,23.3
12003,20.7
12113,23.8
12073,19.0
12011,19.6
12087,21.7
12053,24.2
12057,18.6
12123,18.6
12129,25.4
13189,19.6
13211,22.6
13149,20.4
13095,23.2
13111,23.4
13153,24.7
13175,17.6
13255,17.3
13271,8.9
18171,20.2
18165,22.7
18179,21.0
18003,21.8
18031,18.0
18035,21.1
18043,21.2
18077,20.1
18079,21.9
18081,20.1
18103,22.1
18109,21.6
18051,20.8
18111,22.3
18117,18.4
18141,20.0
18085,19.8
18099,18.6
18155,20.0
18163,20.9
18009,18.8
18143,19.8
18105,17.4
18039,19.6
18025,17.7
18017,21.8
18097,19.5
18177,21.3
19023,23.0
19071,24.4
19079,20.2
19173,21.7
19175,25.2
19195,24.0
19159,21.7
19001,20.6
19037,17.8
19039,22.7
19059,22.3
19103,17.3
19107,20.5
19171,22.5
19179,22.7
19069,22.6
19027,21.9
19031,22.6
19067,19.9
19073,22.5
19115,19.7
19119,18.6
37015,19.4
13291,23.8
37017,22.9
37031,25.7
37117,22.4
37143,27.9
37157,23.5
37029,24.9
37071,22.7
37125,21.3
37167,23.2
37199,22.2
37037,16.7
37101,22.6
37145,21.7
37009,21.2
37107,21.6
37133,27.1
37161,22.3
37197,25.1
37023,22.0
38097,23.0
38021,19.3
38101,22.2
38067,23.6
38041,28.7
38017,20.6
38029,22.3
38077,21.7
38001,23.0
38027,21.9
38057,24.3
38073,24.5
38085,25.3
38033,25.4
38095,26.0
38023,27.2
38081,22.8
39105,18.3
39021,19.7
39057,21.2
39087,19.0
39115,18.8
39175,17.2
39043,21.1
39091,18.9
39153,20.6
16059,29.9
16075,26.9
16009,25.0
16017,28.3
16033,14.5
16037,26.3
16039,31.5
16043,25.0
16065,27.2
16079,27.1
16049,25.7
16081,27.1
16077,25.6
16087,26.9
17067,22.4
17119,25.4
17063,26.9
17091,24.2
17131,25.5
17043,18.1
17003,23.6
17129,23.6
17099,25.0
17031,18.6
17115,24.1
17177,27.3
17191,22.1
17203,19.9
17055,28.6
17109,19.6
17111,22.8
20071,20.6
20051,20.9
20107,26.8
20175,19.1
20091,18.1
20121,24.9
20207,25.9
20135,30.7
20011,27.5
20097,24.0
20177,23.1
20019,27.1
20155,28.1
20043,25.2
20081,26.0
20171,25.3
20013,25.9
20147,23.1
20039,27.0
21079,17.1
21037,18.7
21063,16.7
21123,21.4
21167,18.9
21207,18.0
21229,13.7
21009,17.2
21091,20.7
21093,25.7
21149,23.3
21197,19.1
21033,20.3
21019,24.0
21067,20.5
21115,19.7
21175,16.8
21199,21.6
21001,16.2
21025,17.3
21099,17.1
21223,14.7
21105,16.4
21143,21.7
21135,17.0
21239,19.3
21131,13.9
21127,16.5
21145,23.1
46025,19.5
46015,18.0
46053,23.2
46099,20.9
46077,18.5
46027,17.5
46041,22.0
46065,19.5
46111,16.7
46059,23.1
46135,20.4
46005,18.8
46035,21.3
46073,17.0
46117,21.7
46107,22.9
46023,19.0
46091,19.6
46105,20.0
21153,18.8
21235,19.0
21071,20.6
21117,20.9
21205,19.1
21217,20.7
21039,19.8
21065,15.7
22079,22.7
22105,20.7
22123,16.5
22021,15.5
22035,17.7
22039,15.6
22087,28.3
22121,21.4
22081,17.6
22069,18.1
22025,14.8
22041,15.2
22007,14.4
22113,15.7
22029,20.9
23017,19.4
23019,20.2
23001,20.5
23005,16.7
23031,20.3
23025,19.4
24047,22.9
24041,18.4
25001,18.6
25003,18.7
25023,18.1
25021,13.7
25019,15.9
26005,21.7
26003,20.7
26127,22.5
26035,26.4
26073,22.4
26157,23.0
26007,25.9
26111,19.9
26135,27.2
26037,24.8
26057,25.7
26091,23.9
26117,25.2
26147,25.8
26161,17.6
26027,24.8
26143,26.7
26023,24.7
26075,25.8
26099,24.6
26013,22.2
26045,27.5
13293,21.3
13303,18.9
13311,22.6
13225,23.3
13223,24.9
13229,18.9
13231,22.2
13245,22.7
13251,20.4
13267,18.3
13019,17.4
17135,22.1
17195,24.6
17001,23.7
17027,22.2
17037,24.1
17047,25.6
17079,19.0
17081,26.2
17183,21.9
17197,21.4
17199,26.2
17023,18.9
17041,22.0
17049,20.5
17057,25.3
17061,22.0
17065,24.7
17069,23.4
17073,22.4
17087,25.4
17095,23.0
17105,21.9
17171,19.9
17179,23.6
17187,23.0
18061,21.2
18091,21.2
18169,19.4
18073,22.5
18101,19.3
18127,20.6
18137,18.3
18147,18.0
18159,15.6
18167,22.6
18173,20.8
18033,20.4
18087,15.5
18139,20.2
18011,18.0
27125,23.3
26053,24.0
27093,23.7
27131,19.5
27027,22.2
27045,22.5
27119,22.3
27143,22.5
27165,18.1
27011,21.3
27021,25.7
27057,22.9
27091,22.7
27105,19.2
27141,24.9
27019,17.4
27085,23.5
27123,18.7
27169,22.2
27039,20.6
27035,25.8
27171,22.5
27081,21.5
27095,24.3
27017,26.3
27065,25.6
01115,23.2
01043,22.6
01069,23.4
01125,20.9
01031,24.1
01021,16.8
01037,20.9
01055,24.8
01075,21.8
01013,16.4
01127,22.5
01063,24.3
01011,17.9
01017,22.3
02100,29.2
02110,29.5
02290,28.8
02068,24.9
02105,25.4
02275,23.4
04019,25.1
04007,30.9
04003,28.8
04001,28.2
04027,24.8
04017,29.9
05021,21.8
05043,21.8
05121,23.8
05009,29.1
05079,18.3
05035,23.7
05045,23.0
13049,18.3
13295,21.9
13135,18.9
13013,23.4
13065,21.1
13015,24.1
13097,21.8
13131,18.4
13141,17.3
13313,18.6
13193,24.2
13285,22.6
13145,27.1
13249,29.3
13321,18.2
13093,18.5
13109,16.6
13307,16.6
13103,21.9
13125,22.0
13239,19.1
13051,24.7
13167,14.3
13173,16.5
13195,17.9
13205,20.3
13277,17.4
13233,20.3
13263,17.2
13273,25.9
13275,20.1
13319,17.0
13221,15.4
13243,21.8
13299,18.8
13305,20.3
13315,17.9
13009,19.8
13031,23.9
13061,19.3
13101,16.2
13089,17.4
13143,24.8
13163,16.7
13181,18.8
13213,17.9
13235,22.9
13241,21.1
13281,21.3
13283,13.9
13155,15.9
13001,19.1
39149,19.6
39171,22.7
39029,19.5
39051,21.0
39053,16.4
39099,21.4
39145,20.4
39117,20.9
05089,24.6
05129,21.4
05007,20.0
05059,26.6
05087,17.3
08033,24.6
08057,32.3
08083,24.8
08013,15.1
08125,24.5
08107,19.2
08019,21.3
08101,27.2
08093,26.8
08077,26.3
08041,24.0
08005,20.4
10003,17.6
10001,22.6
09005,18.3
12099,18.8
12086,15.1
12037,19.2
12047,15.9
12119,21.9
12059,21.7
12071,20.3
12021,17.0
12101,21.5
12055,21.4
12027,13.2
12023,24.8
12107,20.1
12125,21.3
12075,20.9
12127,23.4
12079,17.0
12033,24.0
12091,25.0
13187,21.2
13201,21.9
13219,15.7
13151,22.3
13183,28.0
13257,15.9
13161,21.7
13037,22.3
13021,22.9
13197,21.3
13023,20.0
13119,17.7
13171,23.2
13107,17.1
13159,22.5
13179,29.4
13253,22.4
13289,18.3
13269,21.9
13279,19.1
39135,20.9
39003,21.0
39033,18.6
39059,18.6
39107,17.2
39023,22.8
39093,23.1
39113,24.7
39165,16.6
39007,19.6
40071,24.2
40035,22.9
40017,25.3
40077,21.0
40139,20.4
40127,20.8
40069,21.8
40007,23.9
40063,22.4
40031,27.9
40001,18.1
40137,23.1
40019,22.8
40055,27.0
40091,21.0
40099,21.9
40115,23.9
40145,25.2
40015,23.1
40101,21.1
40013,25.6
41029,27.6
41023,27.1
41005,25.3
41057,28.8
41033,32.7
41059,26.4
41009,28.7
41065,28.1
13011,18.4
13209,19.5
13247,21.5
13309,12.9
13059,17.1
13127,24.0
13157,19.9
13169,20.9
13215,25.7
13259,15.7
13287,19.6
13003,13.3
13007,19.0
13043,20.8
13045,24.1
13081,22.6
13067,19.1
13083,18.6
13027,22.0
13105,18.9
13165,21.7
13217,25.6
13071,16.9
13063,23.2
13139,20.1
15009,23.4
16071,31.6
16045,24.2
16003,27.1
16053,21.5
16061,31.0
16073,22.8
16021,22.5
16029,28.7
16005,28.9
16019,25.5
16027,26.2
16057,22.8
17167,22.6
17157,24.6
17141,24.1
17137,23.8
17193,23.8
17071,20.8
17113,18.8
17145,23.1
17161,25.4
17185,24.2
17035,20.5
17085,23.0
17101,21.1
17123,24.5
17021,21.5
17077,24.6
17143,23.1
17147,19.1
17175,20.2
17005,22.0
17015,23.9
17083,20.2
24027,13.9
24033,21.7
24003,19.2
24005,19.3
24021,19.0
24009,23.4
24023,16.3
24029,17.6
24031,13.4
02090,31.1
02050,18.0
02185,22.9
02220,23.4
02130,29.4
02170,28.6
02180,23.6
02070,23.0
02282,29.2
02164,24.0
02240,27.0
02020,25.4
02013,25.1
02261,27.0
02122,27.6
02230,30.0
02198,26.9
02195,22.8
02158,16.8
04013,24.1
04009,30.9
04023,21.3
04012,27.3
04015,29.5
04005,23.9
04025,29.7
04011,30.7
04021,27.6
05099,23.1
05037,20.9
05039,23.3
05027,19.1
05125,23.6
05141,21.1
05065,22.1
05063,23.3
05083,20.4
05053,21.5
05047,22.8
05109,24.2
05069,23.0
05097,22.8
05127,21.4
05131,24.0
05033,23.2
05017,21.6
05071,18.4
05077,18.8
19125,19.8
19183,19.4
19197,26.4
19029,20.3
19035,21.7
19047,20.4
19057,24.7
19065,22.6
19085,24.2
19109,23.1
19129,22.5
19133,26.7
19139,19.5
19143,19.6
19153,20.4
19187,22.9
19169,17.9
19193,21.5
19013,20.7
19075,19.7
19105,21.4
19131,19.8
19137,23.7
19161,22.8
19149,23.5
19019,20.8
19045,22.2
19053,19.2
19101,22.5
19005,18.7
19113,21.6
19049,16.9
19141,19.6
20187,24.9
20119,22.0
20125,28.0
20151,25.4
20153,27.9
20003,24.3
20053,28.3
20061,30.9
20057,20.2
20167,28.1
20117,20.9
20001,28.4
20023,23.9
20035,26.1
20049,22.7
20059,24.6
20083,28.9
20089,25.1
20159,29.6
20185,23.6
20139,23.8
20031,27.0
20037,24.7
20073,29.1
24017,24.1
24013,19.0
24035,19.1
24037,18.8
24019,22.1
24043,20.9
24045,20.1
24015,22.2
24011,17.9
25025,13.4
25007,19.8
25017,12.3
25005,18.0
25013,18.6
25009,16.2
25011,17.3
25027,17.5
25015,14.7
26033,26.7
26115,24.1
26125,20.4
26059,23.4
26121,25.7
26089,19.9
26087,25.9
26151,23.6
26083,16.6
26131,22.5
26139,21.3
26001,24.6
26067,24.8
26079,24.1
26021,23.5
26129,25.4
26165,25.5
26039,26.5
26043,23.8
26063,21.2
26065,23.6
26105,23.1
26109,22.9
26113,22.0
26149,24.3
26159,23.9
26011,22.8
26015,23.4
26071,21.3
26019,21.8
26153,21.4
26163,24.1
26055,25.1
26097,24.4
26049,26.8
20065,25.0
20099,28.0
20173,24.1
20157,22.7
20045,19.5
20179,24.5
20069,22.1
46121,27.7
46102,26.8
53039,23.0
53027,28.2
53069,29.3
53025,23.1
53061,25.5
54089,23.0
54025,20.2
54057,18.8
54041,17.4
54075,13.1
54083,14.7
54105,21.3
54015,11.2
54061,16.2
54103,17.0
54039,19.3
54077,17.4
54085,14.3
54043,18.8
54007,13.8
54005,14.8
54109,16.5
55033,20.5
55043,19.9
55117,21.2
55078,21.4
55011,17.8
55063,21.6
55073,18.7
55121,18.2
55027,21.3
55125,24.9
55071,21.3
55013,24.3
55029,20.9
55039,21.0
55091,20.7
55103,20.0
55137,20.6
55065,19.6
55093,21.7
55015,19.4
55059,23.6
56019,28.6
20199,25.9
20017,31.0
20189,29.7
20183,23.2
20067,24.8
26009,22.2
26061,18.0
26093,24.0
26069,24.9
26085,21.6
26101,22.7
20131,18.4
20085,27.4
20095,28.4
20109,30.3
20149,23.6
20209,21.1
20021,27.6
20015,26.3
20027,21.4
20105,27.7
20169,25.9
20191,24.5
20195,26.2
20197,26.5
20205,26.6
20123,25.9
20141,25.8
20005,24.3
20055,23.4
20075,15.1
20103,23.8
20201,20.9
20203,24.9
20129,28.2
20137,25.4
20009,23.2
20029,23.5
20047,30.9
20101,28.0
20165,27.1
20115,27.2
20133,28.1
20143,25.9
20161,23.3
20007,29.0
20041,26.4
20087,24.3
21089,24.4
21069,17.3
21043,20.2
21081,18.8
21111,22.4
21141,17.5
21161,20.3
21191,20.1
21201,17.8
21215,22.7
21011,13.9
21007,24.0
21021,21.2
21087,17.7
21095,18.1
21159,15.0
21137,16.5
21171,14.3
21183,20.1
21225,22.4
21233,16.2
48249,20.1
48111,23.7
26077,23.3
26119,20.7
26141,23.8
26051,24.8
26107,22.0
26103,21.9
26123,22.2
26133,21.4
26137,25.0
26025,24.1
26031,23.1
26095,25.7
26081,21.7
26145,24.8
26155,26.9
26017,25.2
26029,23.3
26041,26.0
26047,25.1
27071,28.8
27097,22.9
27113,22.5
27147,20.8
27167,19.9
27001,24.4
27043,23.0
27101,22.4
27067,23.9
27075,21.6
27133,22.2
27135,26.5
27155,23.9
27005,23.0
27053,18.3
27015,23.6
27023,23.4
27029,21.7
27049,22.4
27059,28.1
27063,23.9
27099,21.2
27115,24.6
27109,17.9
27159,24.5
27009,23.7
27047,22.9
27061,26.8
27121,22.9
27149,17.5
27151,22.0
27033,21.3
27139,19.6
27157,23.3
27117,21.3
27107,22.3
27103,21.1
48157,19.3
48235,27.8
48489,16.4
48115,19.6
48051,21.1
48355,23.5
48379,23.6
48385,25.7
48431,22.6
48065,24.2
48161,23.3
48197,26.2
48045,24.5
48291,23.9
48301,40.8
48395,26.7
48401,24.5
48455,27.0
48019,26.0
48075,23.2
48091,22.9
48225,22.3
48349,24.3
48415,23.0
48433,29.0
48021,25.0
48025,25.6
48103,23.4
50021,18.7
50017,17.0
50027,17.3
49049,26.7
49013,28.9
49047,28.5
49011,26.2
49015,32.0
49017,20.1
51093,22.4
51620,23.3
51678,18.2
51089,21.0
51101,26.4
51109,20.8
51147,20.3
51165,15.8
21035,23.4
21045,16.0
21047,25.5
21059,22.7
21085,20.9
21101,23.1
21103,23.2
21107,20.4
21109,11.9
21125,20.0
21157,22.0
21163,22.6
21173,23.2
21181,16.3
21185,22.9
27041,20.8
27051,23.7
27069,23.7
27079,21.7
21227,20.7
21187,13.8
21203,18.7
21209,22.9
21003,18.9
21017,22.7
21029,22.6
21055,20.0
21075,22.1
21119,17.6
21165,15.5
21177,15.9
21193,20.3
21237,19.2
21051,15.6
21013,14.7
21057,19.2
21083,21.6
21129,18.2
21031,14.2
21061,19.9
21097,19.8
21023,18.5
21179,24.4
21231,17.1
21155,15.6
21221,26.2
21015,24.5
21113,18.9
21121,16.7
21133,15.7
21139,22.5
21195,17.4
21211,22.9
21005,22.5
21027,19.3
21073,21.1
21147,18.5
21151,20.1
21169,17.5
21189,12.3
21213,19.2
21049,22.8
21219,17.5
21041,22.9
21053,16.5
21077,20.2
22083,19.7
27173,23.9
27087,23.6
27025,25.6
27127,23.9
27153,22.2
27007,23.2
27013,21.0
27055,21.5
27073,23.8
27077,28.1
27111,22.6
27161,21.7
27137,24.9
27003,22.9
27145,22.3
27037,20.7
27083,21.5
27089,20.6
27129,25.5
27163,20.3
27031,21.5
29103,20.2
29139,18.9
29207,20.3
29007,18.3
29077,25.4
29185,22.0
29197,21.9
29029,22.9
29099,24.9
29143,15.9
29173,18.5
30017,26.0
30075,31.9
30085,29.5
30051,24.6
30083,26.1
30101,24.3
30019,25.9
30045,24.5
30023,24.0
30055,25.9
30087,29.3
30021,21.8
30007,25.5
30071,27.9
31009,24.1
31049,29.2
31113,28.0
31169,23.4
31001,25.6
31011,22.5
22099,19.0
22115,21.8
22127,14.7
22033,22.7
22085,18.5
22003,17.5
22065,18.8
22053,18.2
22093,20.7
22043,19.1
22125,21.9
22051,22.3
01099,16.7
01079,18.0
01081,22.7
01093,22.8
01107,22.9
01119,23.4
01073,21.7
01023,20.8
01059,18.2
01091,20.8
01113,23.4
01019,20.2
01039,21.1
01041,16.3
01047,20.1
01077,21.0
01085,15.2
01087,24.0
01083,20.4
01117,22.1
01133,20.6
01003,21.8
01051,19.6
01071,18.6
01121,23.1
01129,18.3
01027,18.8
01103,22.5
01109,21.3
01033,21.5
01045,25.7
01065,18.9
01049,18.3
01053,17.6
01111,20.0
01097,21.4
01105,19.9
01029,19.9
01035,12.7
01005,18.8
01007,16.4
01015,25.0
01025,18.6
01057,22.2
31149,24.5
31163,26.9
22023,23.1
22011,22.3
22013,20.1
22015,25.0
22037,18.3
22095,24.0
22075,23.8
22073,22.6
22117,17.9
22097,15.5
22001,17.8
22101,14.9
22103,23.5
22111,17.6
22017,22.4
22005,21.4
22055,20.1
22045,16.6
22061,20.0
22091,15.4
22119,19.2
22031,19.4
22047,18.8
22063,20.7
22067,17.5
22071,21.5
22109,18.8
22019,23.0
22027,19.5
22009,20.5
22049,18.0
22077,19.6
22089,22.6
22057,15.7
22107,17.1
22059,16.0
23015,17.7
23027,20.1
23021,18.2
23003,20.9
23029,20.1
23013,19.3
23023,18.1
23011,20.8
23007,19.2
23009,20.1
24510,19.4
24039,21.4
24025,21.2
24001,19.6
31015,24.0
31093,25.9
31073,22.4
31153,24.0
31059,21.4
31091,19.2
31159,21.5
31181,22.1
31023,21.2
31005,24.5
31067,21.7
31099,29.3
31119,21.6
31137,27.4
31179,20.5
31107,22.7
31121,31.4
31133,19.1
31183,28.7
32015,23.2
32009,24.8
32021,32.3
32017,24.7
32031,25.7
32510,28.8
33013,18.3
33001,20.9
33017,19.2
34025,16.6
34037,19.7
34013,16.8
34015,18.8
34031,15.8
34003,14.6
34041,19.1
34005,19.2
35029,16.5
35055,26.4
35007,28.2
35021,22.3
35037,20.5
28103,15.0
28137,21.1
28107,17.0
28161,21.4
19095,24.4
19189,22.7
19165,21.4
19007,25.2
19145,23.8
19191,17.1
19155,23.8
19127,20.2
19015,22.8
19021,18.6
19089,19.9
19077,23.3
19091,18.5
19121,20.7
05073,17.2
05107,25.4
05149,20.5
05011,19.7
05113,25.2
05103,22.6
05081,25.9
05091,28.3
05145,16.8
06033,29.0
06115,30.9
06035,27.1
06097,25.0
06025,23.7
06001,17.2
06055,22.9
06091,34.0
06113,19.8
06057,28.2
06045,28.7
06037,19.0
06085,15.0
06093,30.0
06015,26.0
08015,24.2
08045,20.4
08059,21.2
08103,27.3
08021,26.8
08001,22.0
08037,16.4
08081,23.7
08017,22.3
01101,21.4
01095,22.4
01009,21.4
01067,20.8
01089,20.2
01001,20.0
01123,20.7
01061,21.7
01131,18.9
02016,26.3
02060,26.9
02150,24.8
02188,18.2
47151,19.7
47107,19.9
47117,21.3
47143,20.7
47001,22.6
47049,16.8
47053,20.7
47069,17.1
47105,20.0
47149,23.5
47159,17.7
47189,22.0
47171,22.0
35027,26.7
35005,23.7
35025,21.7
35049,19.4
35059,17.8
35051,25.0
35053,16.8
35041,22.6
35013,21.7
35028,14.1
35039,27.3
35047,26.2
35061,23.9
35057,24.3
35001,23.0
35035,28.4
35006,26.3
35011,30.9
35019,20.5
35003,23.9
36005,17.4
36067,17.7
36019,17.0
36099,16.3
36079,17.2
36043,18.6
36069,17.7
36101,16.6
36041,22.6
36013,17.7
36047,13.1
36107,17.7
36073,21.2
36091,15.9
36021,16.0
36049,15.0
36119,13.5
36025,16.8
36057,19.9
36085,17.2
36089,16.7
36109,12.5
36113,18.7
36023,17.2
36027,18.4
56031,20.9
56033,28.9
56003,30.6
56011,27.7
56029,23.5
56001,20.9
56007,23.0
56015,25.6
56041,24.8
56043,26.5
56017,28.0
56013,26.2
56035,29.8
56045,25.8
36015,19.6
36055,16.8
36065,18.6
36111,17.8
36051,19.2
36077,17.4
36039,14.1
36001,15.6
36003,19.3
36009,17.6
36053,17.4
36093,16.2
36037,19.4
36123,16.9
37079,21.1
37121,21.6
37041,22.2
37005,21.7
37027,21.4
37035,21.8
37045,21.4
37049,25.9
37065,21.1
37077,20.9
37085,24.5
37093,28.0
37089,23.7
37095,27.0
37097,21.7
37119,19.9
37131,18.6
37147,21.0
37159,23.6
37181,19.8
37039,22.2
37053,27.3
37179,20.9
37193,21.9
37127,20.5
37003,17.6
37055,25.3
37185,21.9
